dimension,model,template_id,persona_id,repeat_idx,brand,rank,sentiment,attributes,is_target,is_competitor
rec,opus,rec_2,5,2,Doreen Rappaport,11,1.0,"[""educational"", ""accessible""]",f,f
rec,opus,rec_2,5,2,Troy Andrews,12,1.0,"[""biographical"", ""music-focused""]",f,f
rec,opus,rec_2,5,2,Roda Ahmed,13,1.0,"[""STEM-focused"", ""biographical""]",f,f
rec,opus,rec_2,5,2,Kwame Alexander,14,1.0,"[""poetic"", ""stunning""]",f,f
rec,opus,rec_2,5,2,Margaret Wise Brown,15,1.0,"[""classic"", ""timeless"", ""bedtime essential""]",f,f
rec,opus,rec_2,5,2,Maurice Sendak,16,1.0,"[""classic"", ""imaginative"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Ezra Jack Keats,17,1.0,"[""classic"", ""diverse"", ""milestone for representation""]",f,f
rec,opus,rec_2,5,2,Don Freeman,18,1.0,"[""classic"", ""gentle"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Crockett Johnson,19,1.0,"[""classic"", ""imaginative"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Eric Carle,20,1.0,"[""classic"", ""engaging""]",f,f
rec,opus,rec_2,5,2,Robert McCloskey,21,1.0,"[""classic"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Ludwig Bemelmans,22,1.0,"[""classic"", ""charming""]",f,f
rec,opus,rec_2,5,2,Esphyr Slobodkina,23,1.0,"[""classic"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Munro Leaf,24,1.0,"[""classic"", ""timeless""]",f,f
rec,opus,rec_2,5,2,Shel Silverstein,25,1.0,"[""humorous"", ""heartfelt"", ""poetic""]",f,f
rec,opus,rec_2,5,2,Tomie dePaola,26,1.0,"[""magical"", ""humorous""]",f,f
rec,opus,rec_2,5,2,Mo Willems,27,1.0,"[""humorous"", ""engaging"", ""interactive""]",f,f
rec,opus,rec_2,5,2,Andrea Beaty,28,1.0,"[""STEM-focused"", ""diverse protagonist"", ""bridge book""]",f,f
rec,haiku,rec_2,9,0,The Very Hungry Caterpillar,1,0.85,"[""interactive"", ""engaging""]",t,f
rec,haiku,rec_2,9,0,Goodnight Moon,2,0.85,"[""soothing"", ""classic"", ""board book editions available""]",f,t
rec,haiku,rec_2,9,0,"Brown Bear, Brown Bear, What Do You See?",3,0.8,"[""repetitive"", ""educational"", ""teaches colors"", ""colorful""]",f,f
rec,haiku,rec_2,9,0,Dear Zoo,4,0.85,"[""interactive"", ""lift-the-flap"", ""engaging""]",f,f
rec,haiku,rec_2,9,0,Corduroy,5,0.85,"[""sweet"", ""beautiful illustrations""]",f,f
rec,haiku,rec_2,9,0,Pete the Cat,6,0.8,"[""funny"", ""colorful"", ""series""]",f,f
rec,haiku,rec_2,9,0,"Click, Clack, Moo",7,0.85,"[""humorous"", ""entertaining""]",f,f
rec,haiku,rec_2,9,0,Goodwill,8,0.85,"[""thrift store"", ""affordable"", ""secondhand"", ""budget-friendly""]",f,f
rec,haiku,rec_2,9,0,Facebook Marketplace,9,0.8,"[""online marketplace"", ""secondhand"", ""peer-to-peer"", ""affordable""]",f,f
rec,haiku,rec_2,9,0,OfferUp,10,0.8,"[""mobile marketplace"", ""secondhand"", ""peer-to-peer""]",f,f
rec,haiku,rec_2,9,0,Barnes & Noble,11,0.75,"[""bookstore"", ""clearance section"", ""discounted""]",f,f
rec,haiku,rec_2,9,0,Target,11,0.75,"[""retail"", ""clearance section"", ""discounted""]",f,f
rec,haiku,rec_2,9,0,Amazon,12,0.75,"[""online retailer"", ""deals"", ""secondhand options""]",f,f
versus,opus,versus_the_gruffalo,5,0,The Gruffalo,1,0.95,"[""rhyming couplets"", ""bouncy meter"", ""clever narrative arc"", ""twist ending"", ""repeated refrains"", ""richer vocabulary"", ""humor"", ""sustained appeal on repeated readings"", ""good for ages 3-6+"", ""recommended for long-term reading""]",f,t
versus,opus,versus_the_gruffalo,5,0,The Very Hungry Caterpillar,2,0.9,"[""short predictable sentences"", ""interactive die-cut holes"", ""teaches concepts"", ""gentle pacing"", ""good for ages 1-3"", ""foolproof read-aloud"", ""no scary moments"", ""loses appeal as children age""]",t,f
versus,haiku,versus_goodnight_moon,7,0,Goodnight Moon,1,0.9,"[""anchors bedtime routine"", ""rhythmic"", ""soothing"", ""predictable"", ""short"", ""practical daily value"", ""establishes healthy sleep patterns""]",f,t
versus,haiku,versus_goodnight_moon,7,0,The Very Hungry Caterpillar,2,0.8,"[""interactive"", ""die-cut holes"", ""tactile exploration"", ""teaching opportunities"", ""counting and concepts"", ""visual details"", ""all-day engagement""]",t,f
rec,sonnet,rec_1,9,0,ThriftBooks,1,0.9,"[""online retailer"", ""discounted books"", ""budget-friendly"", ""carries classic books"", ""$2-4 pricing""]",f,f
rec,sonnet,rec_1,9,0,AbeBooks,2,0.9,"[""online retailer"", ""discounted books"", ""budget-friendly"", ""carries classic books"", ""$2-4 pricing""]",f,f
rec,sonnet,rec_1,9,0,Dollar Tree,3,0.85,"[""retail chain"", ""budget-friendly"", ""carries board books"", ""exceeded expectations""]",f,f
rec,sonnet,rec_2,9,0,Goodwill,1,0.8,"[""very cheap"", ""used books"", ""children's books""]",f,f
rec,sonnet,rec_2,9,0,Facebook,2,0.8,"[""free books"", ""used books"", ""bulk availability""]",f,f
rec,sonnet,rec_2,9,0,Amazon,3,0.7,"[""cheap"", ""used listings"", ""sells classics""]",f,f
rec,sonnet,rec_2,9,0,Dollar Tree,4,0.85,"[""affordable"", ""board books"", ""good value""]",f,f
versus,opus,versus_goodnight_moon,9,0,The Very Hungry Caterpillar,1,0.95,"[""interactive"", ""tactile"", ""bright"", ""bold"", ""visually stimulating"", ""educational"", ""engaging"", ""durable""]",t,f
versus,opus,versus_goodnight_moon,9,0,Goodnight Moon,2,0.6,"[""soothing"", ""calming"", ""quiet"", ""repetitive"", ""meditative"", ""bedtime-focused""]",f,t
versus,opus,versus_goodnight_moon,9,0,Eric Carle,,0.85,"[""bright"", ""bold"", ""collage art"", ""visually stimulating""]",f,f
rec,sonnet,rec_1,8,2,Viking,1,0.9,"[""well-made"", ""excellent quality"", ""durable hardcover editions""]",f,f
rec,sonnet,rec_1,8,2,Penguin,2,0.8,"[""well-made"", ""durable editions""]",f,f
perception,haiku,perception_1,5,0,The Very Hungry Caterpillar,1,0.7,"[""tactile die-cut holes"", ""brilliant"", ""interactive"", ""repetitive structure"", ""predictable"", ""appropriate pacing and sentence length for 18-36 month olds"", ""simple concept without being dumbed down"", ""excellent for its purpose"", ""hooks young kids on books"", ""sensory engagement"", ""not a deep story"", ""minimal emotional arc"", ""lacks narrative sophistication"", ""simplified life science"", ""slightly inaccurate""]",t,f
perception,haiku,perception_1,5,0,Where the Wild Things Are,,0.5,"[""narrative sophistication"", ""emotionally resonant""]",f,t
perception,haiku,perception_1,5,0,Corduroy,,0.5,"[""narrative sophistication"", ""emotionally resonant""]",f,f
versus,opus,versus_goodnight_moon,7,0,The Very Hungry Caterpillar,1,0.9,"[""versatile"", ""interactive"", ""educational"", ""long-lasting"", ""engaging""]",t,f
versus,opus,versus_goodnight_moon,7,0,Goodnight Moon,2,0.7,"[""specialised"", ""calming"", ""limited-scope"", ""beautiful""]",f,t
rec,opus,rec_1,6,1,Walker Books,1,0.95,"[""FSC pioneer"", ""celebrated"", ""high production values""]",f,f
rec,opus,rec_1,6,1,Candlewick Press,2,0.9,"[""renowned for craftsmanship"", ""FSC-certified""]",f,f
rec,opus,rec_1,6,1,Frances Lincoln Children's Books,3,0.9,"[""stunning illustration"", ""FSC-certified""]",f,f
rec,opus,rec_1,6,1,Quarto,4,0.9,"[""stunning illustration"", ""FSC-certified""]",f,f
rec,opus,rec_1,6,1,NorthSouth Books,5,0.95,"[""European craftsmanship"", ""foil-finished covers""]",f,f
rec,opus,rec_1,6,1,Thames & Hudson,6,0.9,"[""beautifully produced"", ""cloth-bound spines"", ""breathtaking""]",f,f
rec,opus,rec_1,6,1,Walker Studio,7,0.85,"[""lavish production""]",f,f
rec,opus,rec_1,6,1,Big Picture Press,8,0.85,"[""lavish""]",f,f
rec,opus,rec_1,6,1,Andersen Press,9,0.85,"[""anniversary editions""]",f,f
rec,opus,rec_1,6,1,Faber & Faber Children's,10,0.85,"[""cloth-bound editions"", ""handsome""]",f,f
rec,opus,rec_1,6,1,HarperCollins,11,0.85,"[""gorgeously designed""]",f,f
rec,opus,rec_1,6,1,"Little, Brown",12,0.9,"[""Caldecott-winning"", ""exquisite craftsmanship""]",f,f
rec,opus,rec_1,6,1,Red Fox,,0.85,"[""gorgeous""]",f,f
rec,opus,rec_1,6,1,Bodley Head,,0.85,"[""gorgeous""]",f,f
rec,opus,rec_1,6,1,Bookshop.org,,0.8,"[""independent"", ""helpful"", ""lavishly produced selection""]",f,f
rec,haiku,rec_3,7,2,Eric Carle,1,1.0,"[""vibrant illustrations"", ""repetitive"", ""colorful"", ""learning-focused"", ""color recognition""]",f,f
rec,haiku,rec_3,7,2,Margaret Wise Brown,2,1.0,"[""soothing"", ""rhythmic"", ""bedtime-appropriate"", ""comforting"", ""reassuring""]",f,f
rec,haiku,rec_3,7,2,Sandra Boynton,3,1.0,"[""durable"", ""reliable"", ""humorous"", ""appeals to both babies and parents""]",f,f
rec,haiku,rec_3,7,2,Dorothy Kunhardt,4,1.0,"[""tactile"", ""engaging""]",f,f
rec,haiku,rec_3,7,2,Rod Campbell,5,1.0,"[""interactive"", ""lift-the-flap"", ""fun""]",f,f
rec,haiku,rec_3,7,2,Maurice Sendak,6,1.0,"[""imaginative"", ""beautifully illustrated""]",f,f
rec,haiku,rec_3,7,2,Ezra Jack Keats,7,1.0,"[""wonderful imagery""]",f,f
rec,haiku,rec_3,7,2,Mo Willems,8,1.0,"[""funny"", ""relatable""]",f,f
rec,haiku,rec_3,7,2,Dr. Seuss,9,1.0,"[""consistently delivers quality""]",f,f
versus,haiku,versus_the_gruffalo,7,0,The Very Hungry Caterpillar,1,0.9,"[""ideal for babies under 2"", ""interactive reading"", ""die-cut holes"", ""bold vibrant illustrations"", ""captures attention"", ""short simple story"", ""about transformation"", ""quintessential board book"", ""engages through touch and bright colors""]",t,f
versus,haiku,versus_the_gruffalo,7,0,The Gruffalo,2,0.85,"[""suitable for babies 2 and older"", ""longer stories"", ""clever rhythmic storytelling"", ""fun to read aloud"", ""narrative depth"", ""clever mouse outwitting predators"", ""worth reading repeatedly""]",f,t
versus,sonnet,versus_the_gruffalo,8,0,The Gruffalo,1,0.9,"[""richly detailed illustrations"", ""expressive characters"", ""lush backgrounds"", ""excellent printing quality"", ""sturdy construction"", ""no fragile elements"", ""highly durable"", ""rewarding for re-reading"", ""engaging story"", ""holds up extremely well""]",f,t
versus,sonnet,versus_the_gruffalo,8,0,The Very Hungry Caterpillar,2,0.65,"[""unique illustration technique"", ""visually striking"", ""bold colors"", ""iconic artwork"", ""indestructible (board book edition)"", ""charming die-cuts"", ""fragile die-cuts (hardcover)"", ""tears easily"", ""degrades over time""]",t,f
versus,sonnet,versus_the_gruffalo,6,0,The Very Hungry Caterpillar,1,0.9,"[""innovative"", ""unique"", ""one-of-a-kind"", ""hand-painted tissue paper collage"", ""bold"", ""joyful"", ""generational legacy"", ""timeless"", ""universal"", ""iconic"", ""heirloom quality""]",t,f
versus,sonnet,versus_the_gruffalo,6,0,The Gruffalo,2,0.7,"[""masterful"", ""detailed"", ""expressive"", ""durable"", ""resilient"", ""sturdy"", ""beloved"", ""clever"", ""witty"", ""practical""]",f,t
versus,sonnet,versus_the_gruffalo,6,0,Eric Carle,1,0.9,"[""innovative"", ""one-of-a-kind"", ""singular"", ""hand-painted tissue paper collage"", ""artist""]",f,f
versus,sonnet,versus_the_gruffalo,6,0,Axel Scheffler,2,0.7,"[""masterful"", ""skilled"", ""detailed"", ""expressive"", ""illustrator"", ""rich in texture"", ""classic style""]",f,f
versus,sonnet,versus_the_gruffalo,6,0,Julia Donaldson,,0.5,"[""author""]",f,f
versus,sonnet,versus_where_the_wild_things_are,10,0,Harper & Row,,0.75,"[""collectible"", ""well-produced editions""]",f,f
perception,opus,perception_1,7,0,Goodnight Moon,1,0.8,"[""rhythmic"", ""hypnotic cadence"", ""works better for actual babies""]",f,t
perception,opus,perception_1,7,0,Dear Zoo,2,0.8,"[""interactive"", ""flaps"", ""works better for actual babies""]",f,f
perception,opus,perception_1,7,0,Where's Spot?,3,0.7,"[""flaps"", ""works better for actual babies""]",f,f
rec,opus,rec_2,8,1,Enchanted Lion Books,1,0.95,"[""best-produced picture books in the US"", ""cloth spines"", ""French flaps"", ""thoughtful typography""]",f,f
rec,opus,rec_2,8,1,Tara Books,2,0.95,"[""handmade"", ""screen-printed"", ""hand-bound on handmade paper"", ""extraordinary objects""]",f,f
rec,opus,rec_2,8,1,MinaLima,3,0.9,"[""interactive elements"", ""pull-tabs"", ""foldouts"", ""envelopes with letters"", ""paper engineering"", ""exquisite typography""]",f,f
rec,opus,rec_2,8,1,Folio Society,4,0.85,"[""heirloom construction"", ""sewn bindings"", ""ribbon markers"", ""slipcases""]",f,f
rec,opus,rec_2,8,1,Thames & Hudson,5,0.85,"[""heirloom construction"", ""sewn bindings"", ""ribbon markers"", ""slipcases""]",f,f
rec,opus,rec_2,8,1,Candlewick,6,0.85,"[""cloth spines"", ""perfect press work"", ""priority for first printings""]",f,f
rec,opus,rec_2,8,1,Chronicle,7,0.8,"[""accordion-style spreads"", ""heavier paper"", ""priority for first printings""]",f,f
rec,opus,rec_2,8,1,Templar,8,0.75,"[""priority for first printings""]",f,f
rec,opus,rec_2,8,1,Lemniscaat,9,0.75,"[""excellent production values"", ""Dutch publisher"", ""European imports""]",f,f
rec,opus,rec_2,8,1,"Little, Brown",10,0.8,"[""heavyweight uncoated stock"", ""stunning ink density""]",f,f
rec,opus,rec_2,8,1,HarperCollins,11,0.7,"[""textural mixed media reproduction"", ""restored art"", ""quality reproduction""]",f,f
rec,opus,rec_3,7,1,Julia Donaldson,1,0.95,"[""established author"", ""high re-read value"", ""durable""]",f,f
rec,opus,rec_3,7,1,Eric Carle,2,0.95,"[""classic"", ""established author"", ""high re-read value"", ""durable""]",f,f
rec,opus,rec_3,7,1,Oliver Jeffers,3,0.95,"[""established author"", ""high re-read value"", ""durable""]",f,f
rec,opus,rec_3,7,1,Judith Kerr,4,0.95,"[""established author"", ""high re-read value"", ""durable""]",f,f
rec,opus,rec_3,7,1,Janet and Allan Ahlberg,5,0.95,"[""established author"", ""high re-read value"", ""durable""]",f,f
rec,opus,rec_3,7,1,Bill Martin Jr.,,0.85,"[""classic""]",f,f
rec,opus,rec_3,7,1,Margaret Wise Brown,,0.85,"[""classic""]",f,f
rec,opus,rec_3,7,1,Rod Campbell,,0.85,[],f,f
rec,opus,rec_3,7,1,Fiona Watt,,0.85,"[""touchy-feely""]",f,f
rec,opus,rec_3,7,1,Eric Hill,,0.85,[],f,f
rec,opus,rec_3,7,1,Sam McBratney,,0.85,[],f,f
rec,opus,rec_3,7,1,Michael Rosen,,0.85,[],f,f
rec,opus,rec_3,7,1,Lynley Dodd,,0.85,[],f,f
rec,opus,rec_3,7,1,Maurice Sendak,,0.85,"[""classic""]",f,f
rec,opus,rec_3,7,1,Jill Murphy,,0.85,[],f,f
rec,opus,rec_3,7,1,Martin Waddell,,0.85,[],f,f
rec,opus,rec_3,7,1,Raymond Briggs,,0.85,"[""classic""]",f,f
rec,opus,rec_3,7,1,Marcus Pfister,,0.85,[],f,f
rec,opus,rec_3,7,1,Lauren Child,,0.85,[],f,f
rec,opus,rec_3,7,1,David McKee,,0.85,[],f,f
rec,opus,rec_3,7,1,Usborne,,0.8,"[""publisher"", ""touchy-feely""]",f,f
rec,opus,rec_3,7,1,Peppa Pig,,-0.9,"[""TV/film tie-in"", ""thin novelisation"", ""character tie-in""]",f,f
rec,opus,rec_3,7,1,Paw Patrol,,-0.9,"[""TV/film tie-in"", ""character tie-in""]",f,f
rec,opus,rec_3,7,1,Disney,,-0.9,"[""TV/film tie-in"", ""character tie-in""]",f,f
rec,opus,rec_3,5,1,Indestructibles,1,0.9,"[""rip-proof"", ""chew-proof"", ""washable""]",f,f
rec,sonnet,rec_3,7,2,Goodnight Moon,1,1.0,"[""gold standard"", ""bedtime book""]",f,t
rec,sonnet,rec_3,7,2,The Very Hungry Caterpillar,2,1.0,"[""brilliant"", ""teaches colors"", ""teaches counting"", ""teaches life cycles""]",t,f
rec,sonnet,rec_3,7,2,Where the Wild Things Are,3,1.0,"[""timeless"", ""teaches emotions""]",f,t
rec,sonnet,rec_3,7,2,Pat the Bunny,4,1.0,"[""interactive"", ""touch-and-feel"", ""classic""]",f,f
rec,sonnet,rec_3,7,2,"Brown Bear, Brown Bear, What Do You See?",5,1.0,"[""perfect for early language""]",f,f
rec,sonnet,rec_3,7,2,The Hungry Little Caterpillar,7,0.8,"[""authentic version important"", ""avoid knockoffs""]",f,f
rec,sonnet,rec_3,7,2,Owl Babies,8,0.8,[],f,f
rec,sonnet,rec_3,7,2,Each Peach Pear Plum,9,0.8,[],f,f
rec,sonnet,rec_3,7,2,Dear Zoo,10,0.8,"[""lift-the-flap""]",f,f
rec,sonnet,rec_3,7,2,We're Going on a Bear Hunt,11,0.8,[],f,f
rec,sonnet,rec_3,7,2,The Snowy Day,12,0.8,[],f,f
rec,sonnet,rec_3,7,2,Corduroy,13,0.8,[],f,f
rec,sonnet,rec_3,7,2,Penguin,,0.9,"[""publisher"", ""trustworthy""]",f,f
rec,sonnet,rec_3,7,2,HarperCollins,,0.9,"[""publisher"", ""trustworthy""]",f,f
rec,sonnet,rec_3,7,2,Macmillan,,0.9,"[""publisher"", ""trustworthy""]",f,f
rec,sonnet,rec_3,7,2,Scholastic,,0.9,"[""publisher"", ""trustworthy""]",f,f
versus,opus,versus_where_the_wild_things_are,9,0,The Very Hungry Caterpillar,1,0.95,"[""simple repetitive structure"", ""interactive die-cut holes"", ""teaches counting and days of week"", ""teaches colors and fruits"", ""gentle tone"", ""no scary moments"", ""durable board book edition"", ""perfect for 2-year-olds""]",t,f
versus,opus,versus_where_the_wild_things_are,9,0,Where the Wild Things Are,2,0.7,"[""complex emotional themes"", ""beautiful illustrations"", ""darker tone"", ""can look intimidating to toddlers"", ""longer narrative arc"", ""better for ages 4-8""]",f,t
rec,haiku,rec_2,8,2,Eric Carle,1,1.0,"[""iconic"", ""durable"", ""timeless""]",f,f
rec,haiku,rec_2,8,2,Robert Sabuda,2,1.0,"[""extraordinary paper engineering"", ""color-fast"", ""quality printing""]",f,f
rec,haiku,rec_2,8,2,Hervé Tullet,3,1.0,"[""innovative"", ""interactive"", ""quality construction""]",f,f
rec,haiku,rec_2,8,2,David Wiesner,4,1.0,"[""gorgeous artwork"", ""Caldecott winner"", ""quality printing""]",f,f
rec,haiku,rec_2,8,2,Chris Van Allsburg,5,1.0,"[""stunning illustration"", ""rich color fidelity"", ""premium quality""]",f,f
rec,haiku,rec_2,8,2,Jon Klassen,6,1.0,"[""minimalist"", ""perfectly executed"", ""ages well""]",f,f
rec,haiku,rec_2,8,2,Carson Ellis,7,1.0,"[""minimalist"", ""perfectly executed"", ""ages well""]",f,f
rec,haiku,rec_2,8,2,Beatrix Potter,8,1.0,"[""quality binding"", ""quality paper"", ""collectible""]",f,f
rec,haiku,rec_2,8,2,Penguin Classics,9,1.0,"[""quality binding"", ""quality paper"", ""heirloom quality""]",f,f
rec,haiku,rec_2,8,2,Prestel Publishing,10,1.0,"[""art-focused"", ""quality printing"", ""quality binding""]",f,f
rec,haiku,rec_2,8,2,Phaidon,11,1.0,"[""specialty publisher"", ""quality paper stock"", ""color separation"", ""quality binding""]",f,f
rec,haiku,rec_2,8,2,Candlewick,12,1.0,"[""specialty publisher"", ""quality paper stock"", ""color separation"", ""quality binding""]",f,f
perception,opus,perception_3,6,0,Penguin Random House,1,1.0,"[""well-made"", ""refined over decades"", ""sewn binding"", ""sturdy construction"", ""quality standards""]",f,f
perception,opus,perception_3,6,0,Eric Carle,1,1.0,"[""signature die-cut holes"", ""tissue paper collages"", ""collage artwork"", ""rich saturated color""]",f,f
rec,sonnet,rec_1,7,0,Eric Carle,1,0.85,"[""tactile"", ""good for early counting""]",f,f
rec,sonnet,rec_1,7,0,Sam McBratney,2,0.8,"[""lovely"", ""good for bedtime bonding""]",f,f
rec,sonnet,rec_1,7,0,Margaret Wise Brown,3,0.85,"[""genuinely calming"", ""good for bedtime routine""]",f,f
rec,sonnet,rec_1,7,0,Judith Kerr,4,0.8,"[""endlessly re-readable""]",f,f
rec,sonnet,rec_1,7,0,David McKee,5,0.85,"[""simple"", ""warm"", ""holds attention well""]",f,f
rec,sonnet,rec_1,7,0,Maurice Sendak,6,0.95,"[""genuinely brilliant""]",f,f
rec,sonnet,rec_1,7,0,Ezra Jack Keats,7,0.85,"[""beautiful"", ""underrated""]",f,f
rec,sonnet,rec_1,7,0,Martin Waddell,8,0.8,"[""very reassuring"", ""good for addressing separation anxiety""]",f,f
rec,sonnet,rec_1,7,0,Oxfam,,0.75,"[""better quality donations than general charity shops""]",f,f
rec,opus,rec_1,10,1,Titlewave,1,0.95,"[""library binding wholesaler"", ""gold standard bindings"", ""sells to individuals"", ""Smyth-sewn"", ""reinforced endpapers"", ""Mylar-covered jackets""]",f,f
rec,opus,rec_1,10,1,Junior Library Guild,2,0.9,"[""library binding seller"", ""gold standard bindings"", ""sells to individuals"", ""Smyth-sewn"", ""reinforced endpapers""]",f,f
rec,opus,rec_1,10,1,Bookshop.org,3,0.8,"[""online retailer"", ""recommended for searching library bindings""]",f,f
rec,opus,rec_1,10,1,Amazon,4,0.65,"[""online retailer"", ""recommended for searching library bindings""]",f,f
rec,opus,rec_1,10,1,Follett,5,0.75,"[""library wholesaler"", ""typical source for library bindings""]",f,f
rec,opus,rec_1,10,1,Baker & Taylor,6,0.7,"[""library wholesaler"", ""typical source for library bindings""]",f,f
rec,opus,rec_1,10,1,Permabound,7,0.7,"[""library wholesaler"", ""typical source for library bindings""]",f,f
rec,opus,rec_1,10,1,Mylar,,0.85,"[""protective material for book jackets"", ""durable"", ""associated with high-quality bindings""]",f,f
rec,sonnet,rec_1,6,1,Candlewick Press,1,1.0,"[""excellent paper"", ""excellent printing"", ""excellent binding"", ""FSC certification""]",f,f
rec,sonnet,rec_1,6,1,Enchanted Lion Books,2,1.0,"[""independent"", ""art-focused"", ""imports European books"", ""exceptional illustration quality""]",f,f
rec,sonnet,rec_1,6,1,Creative Editions,3,1.0,"[""exceptional production quality"", ""fine paper"", ""fine printing"", ""fine binding""]",f,f
rec,sonnet,rec_1,6,1,Chronicle Books,4,0.8,"[""sustainability commitments"", ""FSC certification varies by title""]",f,f
rec,sonnet,rec_1,6,1,Groundwood Books,5,1.0,"[""Canadian"", ""strong environmental commitments"", ""fine production quality""]",f,f
rec,sonnet,rec_1,6,1,Phaidon,6,1.0,"[""art-world sensibility"", ""beautiful design""]",f,f
rec,sonnet,rec_1,6,1,HarperCollins,,0.0,[],f,f
rec,sonnet,rec_1,6,1,Frances Lincoln,,0.5,"[""beautiful hardcover reproduction""]",f,f
rec,sonnet,rec_1,6,1,Clarion,,0.5,"[""excellent reproduction quality""]",f,f
rec,sonnet,rec_1,6,1,Philomel,,0.5,"[""fine hardcover object""]",f,f
rec,sonnet,rec_3,10,0,Taschen,1,0.85,"[""oversized art editions"", ""exceptional production quality"", ""for display""]",f,f
rec,sonnet,rec_3,10,0,Folio Society,2,0.85,"[""stunning editions"", ""illustrated children's classics"", ""periodically produced""]",f,f
rec,sonnet,rec_3,10,0,AbeBooks,3,0.75,"[""best source"", ""rare books"", ""signed and out-of-print copies""]",f,f
rec,sonnet,rec_3,10,0,Biblio,4,0.75,"[""best source"", ""rare books"", ""signed and out-of-print copies""]",f,f
rec,sonnet,rec_3,10,0,Books of Wonder,5,0.7,"[""indie bookshop"", ""NYC location"", ""author/illustrator signings""]",f,f
rec,sonnet,rec_3,10,0,Politics & Prose,6,0.7,"[""indie bookshop"", ""DC location"", ""author/illustrator signings""]",f,f
rec,sonnet,rec_3,10,0,The Tattered Cover,7,0.7,"[""indie bookshop"", ""Denver location"", ""author/illustrator signings""]",f,f
rec,sonnet,rec_3,10,0,Chronicle Books,8,0.7,"[""publisher"", ""signed bookplate editions"", ""sell out fast""]",f,f
rec,sonnet,rec_3,10,0,Candlewick Press,9,0.7,"[""publisher"", ""signed bookplate editions"", ""sell out fast""]",f,f
rec,opus,rec_1,9,0,Half Price Books,1,0.7,"[""affordable"", ""good condition books""]",f,f
rec,opus,rec_1,9,0,Amazon Warehouse,2,0.7,"[""affordable"", ""used books""]",f,f
rec,opus,rec_1,9,0,Thriftbooks,3,0.7,"[""affordable"", ""used books""]",f,f
rec,opus,rec_1,9,0,Scholastic,4,0.7,"[""warehouse sales"", ""location-dependent""]",f,f
rec,sonnet,rec_2,9,1,ThriftBooks.com,1,0.9,"[""used books"", ""great condition"", ""affordable"", ""shipped""]",f,f
rec,sonnet,rec_2,9,1,AbeBooks,2,0.9,"[""used books"", ""good condition"", ""affordable""]",f,f
rec,sonnet,rec_2,9,1,Facebook Marketplace,3,0.8,"[""used books"", ""very affordable""]",f,f
rec,sonnet,rec_2,9,1,Goodwill,4,0.8,"[""used items"", ""very affordable"", ""durable""]",f,f
rec,sonnet,rec_2,9,1,Amazon Warehouse Deals,5,0.85,"[""like new condition"", ""discounted""]",f,f
rec,sonnet,rec_2,9,1,Dollar Tree,6,0.75,"[""children's books"", ""very affordable"", ""decent quality""]",f,f
versus,sonnet,versus_goodnight_moon,8,0,Goodnight Moon,1,0.9,"[""gentle warm illustrations"", ""visual storytelling mastery"", ""flat naive style"", ""dreamy and hypnotic quality"", ""alternating color and black-and-white spreads"", ""hidden details"", ""gradual darkening effect"", ""repetitive incantatory text"", ""bedtime ritual design"", ""emotionally calming"", ""meditative quality"", ""sensory calm"", ""high re-read value"", ""effective for nightly use"", ""emotional resonance"", ""edge for daily utility with young children""]",f,t
versus,sonnet,versus_goodnight_moon,8,0,The Very Hungry Caterpillar,2,0.85,"[""hand-painted tissue paper collage technique"", ""visually stimulating"", ""rich and textured"", ""bold saturated colors"", ""chunky shapes"", ""interactive die-cut holes"", ""tactile design element"", ""art object quality"", ""educational value"", ""counting and vocabulary learning"", ""strong narrative arc"", ""transformation theme"", ""high illustration craft"", ""iconic technique"", ""slightly repetitive for older kids""]",t,f
rec,haiku,rec_1,10,1,Maurice Sendak,1,1.0,"[""emotionally rich"", ""beautiful illustrations"", ""practically indestructible""]",f,f
rec,haiku,rec_1,10,1,Robert McCloskey,2,1.0,"[""gorgeous"", ""timeless"", ""built to last""]",f,f
rec,haiku,rec_1,10,1,Beatrix Potter,3,0.95,"[""delicate but enduring"", ""detail rewards repeated reading""]",f,f
rec,haiku,rec_1,10,1,Ludwig Bemelmans,4,1.0,"[""bold"", ""vibrant illustrations"", ""adventure and humor that never age""]",f,f
rec,haiku,rec_1,10,1,Margaret Wise Brown,5,1.0,"[""calming"", ""ritual-like""]",f,f
rec,haiku,rec_1,10,1,Eric Carle,6,1.0,"[""thick pages built for little hands"", ""transformation never gets old""]",f,f
rec,haiku,rec_1,10,1,Don Freeman,7,1.0,"[""tender story about belonging"", ""gentle"", ""sturdy illustrations""]",f,f
rec,haiku,rec_1,10,1,H.A. Rey,8,1.0,"[""mischief and kindness"", ""children return repeatedly""]",f,f
rec,haiku,rec_1,10,1,Margery Williams,9,1.0,"[""surprisingly profound"", ""about love and becoming real""]",f,f
rec,haiku,rec_1,10,1,Scholastic,10,1.0,"[""excellent library editions""]",f,f
rec,haiku,rec_1,10,1,Simon & Schuster,11,1.0,"[""excellent library editions""]",f,f
